code_insee,nom_commune,maire_prenom,maire_nom,date_naissance,age_au_1er_tour_2026,part_65_plus_2021,part_moins_20_2021,strate,mediane_niveau_vie_2021,mediane_strate_niveau_vie,ecart_niveau_vie_vs_strate,categorie_niveau_vie,phrase_niveau_vie,departement,departement_code
62593,Morval,Patrice,WELELE,28/10/1963,62.0,31.65,18.99,< 500 hab,,22370.0,,niveau inconnu,Information niveau de vie ou strate manquante.,Pas-de-Calais,62
62594,Mory,Sylvie,BARBIER,05/12/1969,56.0,20.66,27.54,< 500 hab,21870.0,22370.0,-500.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 21870 €, proche de la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62595,Moulle,Veronique,BRIOIS,29/12/1961,64.0,19.23,28.89,500-1999 hab,24100.0,23000.0,1100.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 24100 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62596,Mouriez,Christophe,DEDOURS,12/05/1967,58.0,20.24,28.74,< 500 hab,22250.0,22370.0,-120.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22250 €, proche de la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62597,Moyenneville,François,CARON,27/05/1974,51.0,22.03,29.72,< 500 hab,22230.0,22370.0,-140.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22230 €, proche de la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62598,Muncq-Nieurlet,Eric,BIAT,25/11/1968,57.0,16.31,29.58,500-1999 hab,23100.0,23000.0,100.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 23100 €, proche de la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62599,Nabringhen,Hervé,BROUART,13/05/1951,74.0,9.46,41.89,< 500 hab,24380.0,22370.0,2010.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 24380 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62600,Nédon,Angelique,TAVERNIER,22/04/1970,55.0,38.76,21.91,< 500 hab,22430.0,22370.0,60.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22430 €, proche de la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62601,Nédonchel,Frédéric,DIAZ,23/11/1955,70.0,33.33,18.71,< 500 hab,21640.0,22370.0,-730.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 21640 €, proche de la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62602,Nempont-Saint-Firmin,Thierry,POILLET,21/11/1965,60.0,17.41,24.88,< 500 hab,21610.0,22370.0,-760.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 21610 €, proche de la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62603,Nesles,Guy,FEUTRY,01/12/1957,68.0,16.91,28.06,500-1999 hab,21170.0,23000.0,-1830.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 21170 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62604,Neufchâtel-Hardelot,Paulette,JUILIEN-PEUVION,06/10/1961,64.0,29.43,25.28,3500-4999 hab,25500.0,21515.0,3985.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 25500 €, plus élevé que la moyenne de la strate (21515 € pour la strate).",Pas-de-Calais,62
62605,Neulette,Caroline,CUSSAC,07/01/1956,70.0,31.25,0.0,< 500 hab,,22370.0,,niveau inconnu,Information niveau de vie ou strate manquante.,Pas-de-Calais,62
62606,Neuve-Chapelle,Tanguy,ROBIQUET,04/02/1966,60.0,11.29,32.95,500-1999 hab,27200.0,23000.0,4200.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 27200 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62607,Neuville-Au-Cornet,Régis,MARQUET,17/09/1950,75.0,26.92,9.62,< 500 hab,,22370.0,,niveau inconnu,Information niveau de vie ou strate manquante.,Pas-de-Calais,62
62608,Neuville-Bourjonval,Michel,POUILLAUDE,18/03/1944,81.0,26.19,17.86,< 500 hab,21880.0,22370.0,-490.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 21880 €, proche de la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62609,Neuville-Saint-Vaast,Jean-Pierre,PUCHOIS,23/08/1956,69.0,22.45,31.24,500-1999 hab,28120.0,23000.0,5120.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 28120 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62610,Neuville-Sous-Montreuil,Olivier,DEKEN,12/03/1964,62.0,15.32,26.7,500-1999 hab,19980.0,23000.0,-3020.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 19980 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62611,Neuville-Vitasse,Jean-Claude,LEVIS,03/03/1957,69.0,21.88,31.87,< 500 hab,26240.0,22370.0,3870.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 26240 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62612,Neuvireuil,Michel,HOUVENAEGHEL,06/11/1952,73.0,24.22,28.05,500-1999 hab,26530.0,23000.0,3530.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 26530 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62613,Nielles-Lès-Bléquin,Isabelle,LEROY,13/02/1972,54.0,20.2,34.38,500-1999 hab,21140.0,23000.0,-1860.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 21140 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62614,Nielles-Lès-Ardres,Pierre-Eloi,CALAIS,18/07/1988,37.0,9.76,31.68,500-1999 hab,24610.0,23000.0,1610.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 24610 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62615,Nielles-Lès-Calais,Bernard,DELALIN,16/08/1951,74.0,17.75,27.65,< 500 hab,28050.0,22370.0,5680.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 28050 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62616,Noeux-Lès-Auxi,Daniel,MELIN,14/05/1951,74.0,25.86,31.61,< 500 hab,18740.0,22370.0,-3630.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 18740 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62617,Noeux-Les-Mines,Serge,MARCELLAK,23/07/1971,54.0,22.89,30.73,10 000-19 999 hab,18650.0,19710.0,-1060.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 18650 €, plus faible que la moyenne de la strate (19710 € pour la strate).",Pas-de-Calais,62
62618,Nordausques,Gilles,DEBOVE,14/10/1968,57.0,9.98,40.37,500-1999 hab,21750.0,23000.0,-1250.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 21750 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62619,Noreuil,Sylvie,MANECHEZ,24/08/1965,60.0,18.32,40.46,< 500 hab,22570.0,22370.0,200.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22570 €, proche de la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62620,Norrent-Fontes,Bertrand,COCQ,14/09/1973,52.0,24.49,30.41,500-1999 hab,21440.0,23000.0,-1560.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 21440 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62621,Nortkerque,Frédéric,MELCHIOR,09/05/1963,62.0,16.96,33.33,500-1999 hab,22350.0,23000.0,-650.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22350 €, proche de la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62622,Nort-Leulinghem,Jean-Marie,BRAME,19/11/1961,64.0,12.55,35.36,< 500 hab,20640.0,22370.0,-1730.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20640 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62623,Nouvelle-Eglise,Patrick,WAY,04/10/1951,74.0,5.83,37.5,500-1999 hab,24810.0,23000.0,1810.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 24810 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62624,Noyelles-Godault,Valérie,BIEGALSKI,07/09/1975,50.0,19.12,34.43,5000-9999 hab,19040.0,20460.0,-1420.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 19040 €, plus faible que la moyenne de la strate (20460 € pour la strate).",Pas-de-Calais,62
62625,Noyelles-Lès-Humières,Jean-Claude,LOUCHET,01/01/1955,71.0,6.67,60.0,< 500 hab,,22370.0,,niveau inconnu,Information niveau de vie ou strate manquante.,Pas-de-Calais,62
62626,Noyelles-Lès-Vermelles,Bruno,TRACHE,28/04/1968,57.0,17.16,37.97,2000-3499 hab,21380.0,22735.0,-1355.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 21380 €, plus faible que la moyenne de la strate (22735 € pour la strate).",Pas-de-Calais,62
62627,Noyelles-Sous-Bellonne,Patrick,DOYEN,13/03/1966,60.0,13.52,37.44,500-1999 hab,25710.0,23000.0,2710.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 25710 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62628,Noyelles-Sous-Lens,Alain,ROGER,30/12/1960,65.0,20.24,28.53,5000-9999 hab,17590.0,20460.0,-2870.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 17590 €, plus faible que la moyenne de la strate (20460 € pour la strate).",Pas-de-Calais,62
62629,Noyellette,Anne-Sophie,LARIVIERE,05/04/1979,46.0,22.15,37.34,< 500 hab,26770.0,22370.0,4400.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 26770 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62630,Noyelle-Vion,Gérard,NICOLLE,11/06/1951,74.0,23.34,40.77,< 500 hab,25930.0,22370.0,3560.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 25930 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62631,Nuncq-Hautecôte,Alain,PRUVOST,26/04/1955,70.0,19.92,36.65,< 500 hab,20780.0,22370.0,-1590.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20780 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62632,Oblinghem,Christophe,DESQUIRET,11/12/1983,42.0,14.11,34.01,< 500 hab,21310.0,22370.0,-1060.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 21310 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62633,Oeuf-En-Ternois,Eric,ROUSSEL,16/07/1960,65.0,14.87,32.71,< 500 hab,22750.0,22370.0,380.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22750 €, proche de la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62634,Offekerque,Clotilde,BEAUFILS,29/04/1964,61.0,11.86,38.22,500-1999 hab,22490.0,23000.0,-510.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22490 €, proche de la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62635,Offin,Roger,HOUZEL,04/03/1965,61.0,15.62,30.73,< 500 hab,21750.0,22370.0,-620.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 21750 €, proche de la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62636,Offrethun,Philippe,EMAILLE,05/12/1963,62.0,18.63,28.52,< 500 hab,27530.0,22370.0,5160.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 27530 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62637,Oignies,Fabienne,DUPUIS-MERLEVEDE,27/09/1965,60.0,19.47,30.37,10 000-19 999 hab,18760.0,19710.0,-950.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 18760 €, proche de la moyenne de la strate (19710 € pour la strate).",Pas-de-Calais,62
62638,Oisy-Le-Verger,Marie-Christine,GUENOT,08/07/1959,66.0,24.71,26.88,500-1999 hab,21120.0,23000.0,-1880.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 21120 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62639,Oppy,Xavier,PLATEL,09/01/1968,58.0,14.47,23.1,< 500 hab,27320.0,22370.0,4950.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 27320 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62640,Orville,Alain,DÉBUREAUX,26/03/1960,65.0,23.82,24.65,< 500 hab,21430.0,22370.0,-940.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 21430 €, proche de la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62641,Ostreville,Christophe,MONCHY,13/02/1964,62.0,29.21,23.27,< 500 hab,22370.0,22370.0,0.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22370 €, proche de la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62642,Ourton,Jean Charles,CORDONNIER,21/12/1955,70.0,20.24,32.41,500-1999 hab,21080.0,23000.0,-1920.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 21080 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62643,Outreau,Sébastien,CHOCHOIS,29/06/1975,50.0,21.28,31.37,10 000-19 999 hab,19380.0,19710.0,-330.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 19380 €, proche de la moyenne de la strate (19710 € pour la strate).",Pas-de-Calais,62
62644,Ouve-Wirquin,Ghislain,WILQUIN,06/07/1959,66.0,19.28,31.61,< 500 hab,20600.0,22370.0,-1770.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20600 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62645,Oye-Plage,Olivier,MAJEWICZ,31/07/1969,56.0,18.85,29.31,5000-9999 hab,23020.0,20460.0,2560.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 23020 €, plus élevé que la moyenne de la strate (20460 € pour la strate).",Pas-de-Calais,62
62646,Palluel,Thierry,GILLERON,18/04/1964,61.0,19.68,24.82,500-1999 hab,21820.0,23000.0,-1180.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 21820 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62647,Le Parcq,Gérard,VANDENHOVE,13/09/1960,65.0,20.41,28.41,500-1999 hab,20490.0,23000.0,-2510.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20490 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62648,Parenty,Serge,DEPRAITER,18/09/1954,71.0,16.52,37.08,500-1999 hab,21620.0,23000.0,-1380.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 21620 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62649,Pas-En-Artois,Arnaud,DOUCHET,16/08/1975,50.0,26.5,31.46,500-1999 hab,19690.0,23000.0,-3310.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 19690 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62650,Pelves,André,BORDAS,05/03/1962,64.0,21.54,32.9,500-1999 hab,24480.0,23000.0,1480.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 24480 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62651,Penin,Christian,THILLIEZ,03/10/1953,72.0,7.64,41.05,< 500 hab,22030.0,22370.0,-340.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22030 €, proche de la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62652,Pernes,Geneviève,JANSSOONE CZAJKA,15/03/1960,66.0,22.49,27.35,500-1999 hab,20160.0,23000.0,-2840.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20160 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62653,Pernes-Lès-Boulogne,Serge,QUETU,05/02/1975,51.0,20.42,30.63,< 500 hab,26290.0,22370.0,3920.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 26290 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62654,Peuplingues,Jean-François,LACROIX,25/06/1966,59.0,5.97,41.17,500-1999 hab,26180.0,23000.0,3180.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 26180 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62655,Pierremont,Claudy,LHOMME,28/06/1953,72.0,13.08,29.91,< 500 hab,22940.0,22370.0,570.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22940 €, proche de la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62656,Pihem,Jean-Claude,COYOT,05/01/1949,77.0,24.87,28.68,500-1999 hab,23920.0,23000.0,920.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 23920 €, proche de la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62657,Pihen-Lès-Guînes,Jean-Luc,MAROT,11/09/1949,76.0,14.02,29.27,500-1999 hab,25050.0,23000.0,2050.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 25050 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62658,Pittefaux,Patrick,COPPIN,15/08/1961,64.0,28.23,47.58,< 500 hab,28050.0,22370.0,5680.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 28050 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62659,Planques,Paul-Marie,VIENNE,23/12/1948,77.0,19.8,24.75,< 500 hab,,22370.0,,niveau inconnu,Information niveau de vie ou strate manquante.,Pas-de-Calais,62
62660,Plouvain,Raoul,LESAGE,22/08/1975,50.0,10.45,23.18,< 500 hab,25370.0,22370.0,3000.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 25370 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62661,Bouin-Plumoison,Pierre,LIEFHOOGHE,26/09/1959,66.0,28.87,29.06,500-1999 hab,20300.0,23000.0,-2700.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20300 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62662,Polincove,Thierry,ROUZE,02/09/1960,65.0,17.78,31.88,500-1999 hab,23490.0,23000.0,490.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 23490 €, proche de la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62663,Pommera,Frédéric,PLAQUET,23/11/1965,60.0,18.64,48.14,< 500 hab,21820.0,22370.0,-550.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 21820 €, proche de la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62664,Pommier,Serge,LEU,29/08/1950,75.0,23.69,40.96,< 500 hab,21400.0,22370.0,-970.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 21400 €, proche de la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62665,Le Ponchel,Jacqueline,DEWARUMETZ,16/02/1955,71.0,32.48,32.05,< 500 hab,19980.0,22370.0,-2390.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 19980 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62666,Pont-À-Vendin,Sandra,BABLIN,17/03/1980,45.0,11.77,36.13,2000-3499 hab,19540.0,22735.0,-3195.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 19540 €, plus faible que la moyenne de la strate (22735 € pour la strate).",Pas-de-Calais,62
62667,Le Portel,Olivier,BARBARIN,08/01/1964,62.0,21.05,31.45,5000-9999 hab,18620.0,20460.0,-1840.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 18620 €, plus faible que la moyenne de la strate (20460 € pour la strate).",Pas-de-Calais,62
62668,Prédefin,Jean-Michel,BRIOIS,06/07/1949,76.0,22.56,38.46,< 500 hab,18170.0,22370.0,-4200.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 18170 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62669,Pressy,Bernard,MALLE,16/02/1949,77.0,28.94,26.37,< 500 hab,22990.0,22370.0,620.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22990 €, proche de la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62670,Preures,Christophe,COFFRE,14/02/1960,66.0,23.09,31.06,500-1999 hab,20450.0,23000.0,-2550.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20450 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62671,Pronville,Isabelle,TOURNEL,23/09/1964,61.0,21.45,35.31,< 500 hab,21610.0,22370.0,-760.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 21610 €, proche de la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62672,Puisieux,Jacques,BONNAY,20/10/1959,66.0,23.82,42.75,500-1999 hab,21380.0,23000.0,-1620.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 21380 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62673,Quéant,Jérôme,DARTUS,05/08/1972,53.0,17.56,33.74,500-1999 hab,22020.0,23000.0,-980.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22020 €, proche de la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62674,Quelmes,André,CORDIER,20/02/1953,73.0,20.33,25.59,500-1999 hab,23720.0,23000.0,720.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 23720 €, proche de la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62675,Quercamps,Jacques,BACQUET,07/09/1941,84.0,17.92,25.09,< 500 hab,21200.0,22370.0,-1170.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 21200 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62676,Quernes,Patrick,VERWAERDE,04/08/1971,54.0,19.08,37.5,< 500 hab,21240.0,22370.0,-1130.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 21240 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62677,Le Quesnoy-En-Artois,Georges,BOULENGER,04/07/1972,53.0,26.35,28.89,< 500 hab,18090.0,22370.0,-4280.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 18090 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62678,Quesques,Paul,SAINT MAXENT,05/01/1949,77.0,26.76,26.76,500-1999 hab,21540.0,23000.0,-1460.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 21540 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62679,Questrecques,Dominique,PAQUES,17/11/1957,68.0,23.38,29.85,< 500 hab,24680.0,22370.0,2310.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 24680 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62680,Quiéry-La-Motte,Frédéric,HUMEZ,14/08/1962,63.0,25.24,30.5,500-1999 hab,26470.0,23000.0,3470.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 26470 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62681,Quiestède,Alain,TELLIER,11/02/1956,70.0,20.24,34.74,500-1999 hab,23670.0,23000.0,670.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 23670 €, proche de la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62682,Quilen,Pascal,CARON,16/02/1966,60.0,0.0,49.28,< 500 hab,,22370.0,,niveau inconnu,Information niveau de vie ou strate manquante.,Pas-de-Calais,62
62683,Quoeux-Haut-Maînil,Fredy,TIRMARCHE,19/06/1955,70.0,28.71,24.88,< 500 hab,20150.0,22370.0,-2220.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20150 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62684,Racquinghem,Jean Luc,DEMAIRE,21/06/1957,68.0,15.33,31.57,2000-3499 hab,21340.0,22735.0,-1395.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 21340 €, plus faible que la moyenne de la strate (22735 € pour la strate).",Pas-de-Calais,62
62685,Radinghem,Michaël,BAHEUX,23/09/1971,54.0,12.75,39.44,< 500 hab,21060.0,22370.0,-1310.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 21060 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62686,Ramecourt,Denis,DEQUIDT,11/04/1956,69.0,20.45,32.1,< 500 hab,24320.0,22370.0,1950.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 24320 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62688,Rang-Du-Fliers,Claude,COIN,27/10/1948,77.0,22.6,31.38,3500-4999 hab,22870.0,21515.0,1355.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 22870 €, plus élevé que la moyenne de la strate (21515 € pour la strate).",Pas-de-Calais,62
62689,Ransart,Betty,CONTART,03/07/1962,63.0,14.39,43.69,< 500 hab,23490.0,22370.0,1120.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 23490 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62690,Raye-Sur-Authie,Monique,DUFOUR,27/01/1964,62.0,24.38,40.91,< 500 hab,18940.0,22370.0,-3430.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 18940 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62691,Saint-Augustin,René,ALLOUCHERY,06/04/1957,68.0,16.11,33.53,500-1999 hab,23080.0,23000.0,80.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 23080 €, proche de la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62692,Rebergues,Pascal,WACQUET,11/08/1975,50.0,8.56,48.93,< 500 hab,22080.0,22370.0,-290.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22080 €, proche de la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62693,Rebreuve-Ranchicourt,Danielle,MANNESSIEZ,27/06/1952,73.0,21.67,22.98,500-1999 hab,26320.0,23000.0,3320.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 26320 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62694,Rebreuve-Sur-Canche,Michel,DUGARIN,02/01/1937,89.0,30.77,20.51,< 500 hab,20360.0,22370.0,-2010.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20360 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62695,Rebreuviette,François,COQUART,27/04/1973,52.0,22.99,26.05,< 500 hab,22860.0,22370.0,490.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22860 €, proche de la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
